path,label,num_js_files,num_dependencies,num_maintainers,has_scripts,repository_exists,description_length,bf_net_requests,bf_fs_ops,bf_proc_exec,bf_dynamic_exec,bf_env_access,line_ratio,space_ratio,num_long_strings,max_string_len,special_char_count,substring_calls,identifier_entropy,avg_identifier_length,num_lines,buni_DYNAMIC_CODE_EXEC,buni_SENSITIVE_FILE_OP,buni_NETWORK_COMM,buni_ENVIRONMENT_ACCESS,buni_CRYPTO_USAGE,buni_FILESYSTEM_CONTEXT,buni_PROCESS_EXECUTION,bbi_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|NETWORK_COMM,bbi_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,bbi_DYNAMIC_CODE_EXEC|NETWORK_COMM,bbi_NETWORK_COMM|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|NETWORK_COMM,bbi_CRYPTO_USAGE|CRYPTO_USAGE,bbi_NETWORK_COMM|SENSITIVE_FILE_OP,bbi_ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS,bbi_ENVIRONMENT_ACCESS|NETWORK_COMM,bbi_SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP,bbi_ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|ENVIRONMENT_ACCESS,bbi_DYNAMIC_CODE_EXEC|CRYPTO_USAGE,bbi_CRYPTO_USAGE|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|ENVIRONMENT_ACCESS,bbi_CRYPTO_USAGE|SENSITIVE_FILE_OP,bbi_CRYPTO_USAGE|NETWORK_COMM,bbi_NETWORK_COMM|CRYPTO_USAGE,bbi_SENSITIVE_FILE_OP|CRYPTO_USAGE,bbi_FILESYSTEM_CONTEXT|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|FILESYSTEM_CONTEXT,bbi_ENVIRONMENT_ACCESS|CRYPTO_USAGE,bbi_CRYPTO_USAGE|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|PROCESS_EXECUTION,bbi_SENSITIVE_FILE_OP|FILESYSTEM_CONTEXT,bbi_FILESYSTEM_CONTEXT|FILESYSTEM_CONTEXT,bbi_FILESYSTEM_CONTEXT|SENSITIVE_FILE_OP,bbi_SENSITIVE_FILE_OP|PROCESS_EXECUTION,bbi_FILESYSTEM_CONTEXT|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|NETWORK_COMM,bbi_ENVIRONMENT_ACCESS|FILESYSTEM_CONTEXT,bbi_ENVIRONMENT_ACCESS|PROCESS_EXECUTION,bbi_PROCESS_EXECUTION|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|PROCESS_EXECUTION,bbi_PROCESS_EXECUTION|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|PROCESS_EXECUTION,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_NETWORK_COMM|NETWORK_COMM|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|NETWORK_COMM,btri_CRYPTO_USAGE|CRYPTO_USAGE|CRYPTO_USAGE,btri_NETWORK_COMM|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|NETWORK_COMM,btri_DYNAMIC_CODE_EXEC|NETWORK_COMM|NETWORK_COMM,btri_NETWORK_COMM|NETWORK_COMM|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|NETWORK_COMM|NETWORK_COMM,btri_NETWORK_COMM|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_ENVIRONMENT_ACCESS|NETWORK_COMM|NETWORK_COMM,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS,btri_DYNAMIC_CODE_EXEC|NETWORK_COMM|DYNAMIC_CODE_EXEC,btri_ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP,btri_NETWORK_COMM|NETWORK_COMM|SENSITIVE_FILE_OP,btri_SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|NETWORK_COMM|SENSITIVE_FILE_OP,btri_ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_NETWORK_COMM|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_NETWORK_COMM|NETWORK_COMM|ENVIRONMENT_ACCESS,btri_NETWORK_COMM|DYNAMIC_CODE_EXEC|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP
malicious_samples/2025-07-29-internal-pkg-v16.0.0,malicious,0,0,0,1,0,447,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-25-unplugin-vue-component-v28.0.2,malicious,27,11,0,1,1,33,2,1,0,2,4,0.9656552630893933,0.10269685664540201,17.0,185.0,1611.0,2.5185185185185186,4.549611121829553,6.463367789292295,1768.0,4,6,0,4,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,1
malicious_samples/2025-10-17-mediapipe-v1.0.0,malicious,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-19-react-native-apollo-devtools-v1.0.0,malicious,1,0,0,1,0,0,1,2,0,0,0,0.9732673267326732,0.16435643564356436,0.0,44.0,31.0,0.0,4.492613520593207,5.203846153846154,55.0,0,4,3,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-09-10-@jupiter-sdk_trade-v1.0.6,malicious,34,2,0,0,1,0,5,0,0,0,0,0.9726581562555094,0.1473381549447066,45.0,4825.0,504.0,0.38235294117647056,4.266658242494093,5.800698852302139,715.0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-03-configs-web-react-v14.9.9,malicious,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-11-28-sdg-indicators-usa-v105.0.6,malicious,1,0,0,1,0,0,1,0,0,0,0,0.9489795918367347,0.11904761904761904,0.0,42.0,23.0,0.0,4.309162256495069,5.358208955223881,31.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-16-react_code_format-v1.0.3,malicious,3,1,0,1,0,0,2,2,0,0,2,0.9633993691549757,0.1344843695364284,4.0,408.0,56.0,0.0,4.468193668727813,5.927491533623609,75.0,0,6,2,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
malicious_samples/2025-09-26-irb-v11.1.1,malicious,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-09-12-mongoose-ci-v3.1.2,malicious,17,4,0,1,0,38,9,0,0,2,5,0.9594912954665107,0.17203586571373095,8.0,797.0,185.0,0.47058823529411764,4.3381096091225295,6.188246671420624,395.0,2,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
malicious_samples/2025-08-14-@rashidazarang_airtable-mcp-v1.2.4,malicious,8,3,0,1,1,85,6,4,0,0,13,0.9669891878668797,0.19721875711661643,15.0,807.0,461.0,1.125,4.547071014579354,6.073293861032195,445.0,0,5,11,13,0,0,0,0,3,9,10,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1
malicious_samples/2024-11-14-repository-dispatch-v9.1.3,malicious,1,0,0,1,0,33,1,0,0,0,0,0.9583333333333334,0.16145833333333334,0.0,42.0,24.0,0.0,4.562843804441749,5.882352941176471,41.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-20-f0-data-collection-service-mock-v1.0.2,malicious,1,0,0,1,0,10,2,0,0,0,0,0.9632850241545894,0.09565217391304348,2.0,74.0,52.0,0.0,4.443175348422323,6.386792452830188,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-02-06-@kone-ds_webcomponents-react-v1.99.99,malicious,1,0,0,1,0,238,1,0,0,0,0,0.9551515151515152,0.14545454545454545,0.0,44.0,32.0,0.0,4.5242099146142545,6.733333333333333,38.0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-07-closure-es6-v1.0.0,malicious,1,1,0,1,0,3,0,0,0,0,0,0.96,0.04,0.0,13.0,1.0,0.0,3.5559269836383396,4.125,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-02-component-modernizr-v0.1.0,malicious,2,0,0,1,0,20,1,0,0,0,0,0.9606662169541614,0.07805724197745013,1.0,52.0,29.0,0.0,3.9371165343380086,5.86328125,49.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-08-js-dos-template-v1.0.0,malicious,1,0,0,1,0,0,0,0,0,0,0,0.9508196721311475,0.14754098360655737,0.0,7.0,2.0,0.0,3.9848295085032603,6.666666666666667,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-06-03-1imit-v1.0.0,malicious,9,13,0,1,0,37,1,0,0,2,6,0.9729220728060441,0.10193309630478511,6.0,84.0,223.0,0.0,4.436397391898824,6.978521026184452,71.0,6,0,0,6,0,0,0,5,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-22-ui-forms-embed-components-reporting-v1.13.0,malicious,1,0,0,1,0,0,0,0,0,0,0,0.9507575757575758,0.056818181818181816,0.0,48.0,15.0,0.0,3.916163204351018,4.636363636363637,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-31-n8n-nodes-weixin-wechat-v1.2.7,malicious,4,3,0,1,1,109,27,1,0,0,2,0.9749619525053541,0.3196052068686014,9.0,300.0,791.0,0.0,4.380549996127981,7.357022433953554,1007.0,0,1,5,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
malicious_samples/2025-01-10-zqdl55511-v22.2.2,malicious,1,0,0,1,0,0,0,0,0,0,0,0.9358974358974359,0.16666666666666666,0.0,4.0,6.0,0.0,3.847792592354953,6.142857142857143,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-07-04-@frontend-clients_core-v99.0.8,malicious,0,0,0,1,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-11-07-eslint-config-finance-v5.4.3,malicious,1,0,0,1,0,0,4,0,0,0,0,0.9700272479564033,0.2183242506811989,1.0,121.0,79.0,0.0,4.625690821580168,6.189655172413793,89.0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-27-arc-offsec-custom-library-v1.0.1,malicious,1,0,0,1,0,43,0,0,0,0,0,0.9601990049751243,0.09950248756218906,0.0,17.0,16.0,0.0,3.946190375931908,4.886792452830188,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-03-cycalculator-ybvd-v2.2.0,malicious,1,0,0,1,0,3,1,0,0,0,1,0.9459459459459459,0.1891891891891892,0.0,44.0,20.0,0.0,4.545607547003887,5.444444444444445,29.0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-30-org.cocoapods.csv-v2.0.0,malicious,1,0,0,1,0,14,2,0,0,0,0,0.957542908762421,0.15085817524841916,1.0,57.0,30.0,0.0,4.5365094346518875,5.73109243697479,48.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-27-blocks-nextjs-v9999.9999.10240,malicious,1,0,0,0,0,17,1,1,0,0,0,0.9536977491961415,0.1594855305466238,0.0,40.0,68.0,0.0,4.338802948076793,4.98314606741573,73.0,0,3,5,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-28-blocks-nextjs-v9999.9999.10445,malicious,1,0,0,0,0,17,1,1,0,0,0,0.9536977491961415,0.1594855305466238,0.0,40.0,68.0,0.0,4.338802948076793,4.98314606741573,73.0,0,3,5,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-30-vity-toolkit-v0.1.12,malicious,2,28,0,1,1,44,16,0,0,0,16,0.9720920618338866,0.1605311196872545,60.0,248.0,2802.0,0.0,4.804551955879558,7.386608755118802,3040.0,0,0,34,16,8,0,0,0,0,26,8,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0
malicious_samples/2024-12-19-env-app-v1.0.5,malicious,3,0,0,1,0,78,0,1,0,0,2,0.9746120787619579,0.13782614324521597,0.0,31.0,36.0,0.0,4.444938278475351,4.9698977107811935,32.0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-27-aragearage-v99.1.3,malicious,1,2,0,1,0,0,0,0,0,0,0,0.9738421955403087,0.3074614065180103,0.0,44.0,79.0,0.0,4.816454506878783,5.752688172043011,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-10-05-nileninjapocpkg1-v1.0.0,malicious,1,0,0,1,0,17,0,0,0,0,0,0.9368421052631579,0.07368421052631578,0.0,9.0,2.0,0.0,3.863121942799606,7.777777777777778,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-19-@wp-feature-api_client-features-v9.9.99,malicious,1,0,0,1,0,0,1,0,0,0,1,0.9597000937207123,0.11152764761012184,0.0,42.0,24.0,0.0,4.592834609845805,5.933884297520661,44.0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-07-10-jquery-tools-v1.0.0,malicious,1,0,0,1,0,37,0,0,0,0,0,0.9818181818181818,0.16363636363636364,0.0,0.0,0.0,0.0,4.053065578877498,4.1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-14-bounty123ay-v1.0.6,malicious,1,1,0,1,0,72,0,0,0,0,0,0.978021978021978,0.13186813186813187,0.0,39.0,3.0,0.0,4.115075453461323,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-10-05-@hex-validator_v2-v1.0.29,malicious,33,3,0,1,1,0,1,0,0,0,0,0.9732674523947328,0.146406792106904,45.0,4825.0,504.0,0.3939393939393939,4.2461765998492575,5.6858813867787035,715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-06-30-ee_else_ce-v99.99.2,malicious,1,0,0,1,0,37,0,0,0,0,0,0.9818181818181818,0.16363636363636364,0.0,0.0,0.0,0.0,4.053065578877498,4.1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-25-ncftp-v1.0.0,malicious,2,0,0,1,0,101,0,0,0,0,3,0.976096640398175,0.0721986727498963,2.0,103.0,80.0,0.0,4.637041150015415,5.4555921052631575,22.0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-10-30-@validate-pubkey_hex-v1.0.1,malicious,8,3,0,1,1,0,1,0,0,0,0,0.963739518662143,0.17615027835610564,34.0,3009.0,129.0,0.125,4.0669987557076865,6.110222534256812,341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-08-28-@webbdays_tailcall-v0.0.42,malicious,3,4,0,1,1,117,1,3,0,0,0,0.9678853613992487,0.1307622421524861,4.0,100.0,49.0,0.0,4.4775862206346,6.339399442849356,64.0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
malicious_samples/2025-10-01-@toptal_picasso-rich-text-editor-v17.2.7,malicious,129,27,0,1,1,24,5,0,0,0,0,0.9792958852055703,0.1422673368376884,7.0,2455.0,176.0,0.0,4.370627349125871,7.411710122930775,158.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
